source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
sets-functions-relations/size-of-sets/equinumerous-sets.tex	sets-functions-relations	unit	prop#3	selected	sets-functions-relations	-	0	0	yes	724	Equinumerosity	-	3	prop#3	106	109	112	724	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/equinumerous-sets.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	724	Equinumerosity	-	4	prob#4	106	109	112	724	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/equinumerous-sets.tex	sets-functions-relations	unit	prob#5	selected	sets-functions-relations	-	0	0	yes	724	Equinumerosity	-	5	prob#5	106	109	112	724	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/introduction.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	184	Introduction	-	-	section	1	29	29	184	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability-alt.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	1173	{S	thm#thm:nonenum-bin-omega; thm#thm:nonenum-pownat; prob	-	section	1	162	162	1173	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability-alt.tex	sets-functions-relations	unit	thm#thm:nonenum-bin-omega	selected	sets-functions-relations	-	0	0	yes	1173	{S	; label=thm:nonenum-bin-omega	thm:nonenum-bin-omega	thm#thm:nonenum-bin-omega	154	160	162	1173	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability-alt.tex	sets-functions-relations	unit	thm#thm:nonenum-pownat	selected	sets-functions-relations	-	0	0	yes	1173	{S	; label=thm:nonenum-pownat	thm:nonenum-pownat	thm#thm:nonenum-pownat	154	160	162	1173	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability-alt.tex	sets-functions-relations	unit	prob#3	selected	sets-functions-relations	-	0	0	yes	1173	{S	-	3	prob#3	154	160	162	1173	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	1650	{S	thm#thm:nonenum-bin-omega; thm#thm:nonenum-pownat; prob; prob	-	section	1	215	215	1650	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability.tex	sets-functions-relations	unit	thm#thm:nonenum-bin-omega	selected	sets-functions-relations	-	0	0	yes	1650	{S	; label=thm:nonenum-bin-omega	thm:nonenum-bin-omega	thm#thm:nonenum-bin-omega	206	212	215	1650	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability.tex	sets-functions-relations	unit	thm#thm:nonenum-pownat	selected	sets-functions-relations	-	0	0	yes	1650	{S	; label=thm:nonenum-pownat	thm:nonenum-pownat	thm#thm:nonenum-pownat	206	212	215	1650	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability.tex	sets-functions-relations	unit	prob#3	selected	sets-functions-relations	-	0	0	yes	1650	{S	-	3	prob#3	206	212	215	1650	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/non-enumerability.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	1650	{S	-	4	prob#4	206	212	215	1650	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing-alt.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	833	An Alternative Pairing Function	ex; ex	-	section	1	114	114	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing-alt.tex	sets-functions-relations	unit	ex#1	selected	sets-functions-relations	-	0	0	yes	833	An Alternative Pairing Function	-	1	ex#1	106	112	114	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing-alt.tex	sets-functions-relations	unit	ex#2	selected	sets-functions-relations	-	0	0	yes	833	An Alternative Pairing Function	-	2	ex#2	106	112	114	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	defn[Pairing function]; prob; prob; prob; prob; prob; prob; prob; prob; prob	-	section	1	116	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	optional=Pairing function	1	defn#1	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#2	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	2	prob#2	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#3	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	3	prob#3	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	4	prob#4	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#5	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	5	prob#5	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#6	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	6	prob#6	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#7	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	7	prob#7	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#8	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	8	prob#8	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#9	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	9	prob#9	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/pairing.tex	sets-functions-relations	unit	prob#10	selected	sets-functions-relations	-	0	0	yes	716	Pairing Functions and Codes	-	10	prob#10	111	113	116	716	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	933	Reduction	prob; prob; prob; prob; prob; prob; prob	-	section	1	140	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#1	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	1	prob#1	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#2	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	2	prob#2	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#3	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	3	prob#3	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	4	prob#4	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#5	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	5	prob#5	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#6	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	6	prob#6	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction-alt.tex	sets-functions-relations	unit	prob#7	selected	sets-functions-relations	-	0	0	yes	933	Reduction	-	7	prob#7	136	138	140	933	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	931	Reduction	prob; prob; prob; prob; prob; prob; prob	-	section	1	139	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#1	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	1	prob#1	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#2	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	2	prob#2	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#3	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	3	prob#3	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	4	prob#4	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#5	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	5	prob#5	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#6	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	6	prob#6	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/reduction.tex	sets-functions-relations	unit	prob#7	selected	sets-functions-relations	-	0	0	yes	931	Reduction	-	7	prob#7	134	136	139	931	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
